1966	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1967	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
1968	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1969	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
1970	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1971	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1972	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1973	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1974	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1975	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1976	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1977	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1978	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1979	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1980	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1981	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 82 	
1982	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1983	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 2A 	
1984	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1985	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1986	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1987	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 45 	
1988	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1989	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1990	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1991	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 40 	
1992	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1993	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 0B 	
1994	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1995	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 2E 	
1996	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1997	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1998	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1999	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2000	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2001	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 09 	
2002	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2003	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 84 	
2004	8:16:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2005	8:16:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 13 	
2006	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2007	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 87 	
2008	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2009	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2010	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2011	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 04 	
2012	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2013	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
2014	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2015	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
2016	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2017	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2018	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2019	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2020	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2021	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 3F 	
2022	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2023	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 88 	
2024	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2025	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2026	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2027	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2028	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2029	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 10 	
2030	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2031	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: F8 	
2032	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2033	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2034	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2035	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
2036	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2037	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2038	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2039	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2040	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2041	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2042	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2043	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2044	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2045	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2046	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2047	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2048	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2049	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2050	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2051	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2052	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2053	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2054	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2055	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2056	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2057	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2058	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2059	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2060	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2061	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2062	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2063	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2064	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2065	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2066	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2067	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2068	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2069	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 07 	
2070	8:16:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2071	8:16:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: BB 	
2072	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2073	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2074	8:16:39 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
2075	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2076	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2077	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2078	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2079	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2080	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2081	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2082	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2083	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2084	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2085	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2086	8:16:39 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2087	8:16:40 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2088	8:16:40 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2089	8:16:40 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2090	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2091	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2092	8:16:44 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
2093	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2094	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2095	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2096	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2097	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2098	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2099	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2100	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2101	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2102	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2103	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2104	8:16:44 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2105	8:16:45 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2106	8:16:45 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2107	8:16:45 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2108	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2109	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2110	8:16:49 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
2111	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2112	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2113	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2114	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2115	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2116	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2117	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2118	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2119	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2120	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2121	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2122	8:16:49 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2123	8:16:50 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2124	8:16:50 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2125	8:16:50 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2126	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2127	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2128	8:16:54 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
2129	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2130	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2131	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2132	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2133	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2134	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2135	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2136	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2137	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2138	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2139	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2140	8:16:54 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2141	8:16:55 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2142	8:16:55 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2143	8:16:55 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2144	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2145	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2146	8:16:59 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
2147	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2148	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2149	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2150	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2151	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2152	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2153	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2154	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2155	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2156	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2157	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2158	8:16:59 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2159	8:17:00 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2160	8:17:00 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2161	8:17:00 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2162	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2163	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2164	8:17:04 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
2165	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2166	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2167	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2168	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2169	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2170	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2171	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2172	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2173	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2174	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2175	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2176	8:17:04 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2177	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2178	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2179	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2180	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2181	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2182	8:17:05 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 01 01 02 00 01 59 	
2183	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2184	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2185	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
2186	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2187	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
2188	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2189	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2190	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2191	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
2192	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2193	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
2194	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2195	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2196	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2197	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
2198	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2199	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 82 	
2200	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2201	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 2A 	
2202	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2203	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
2204	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2205	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 44 	
2206	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2207	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2208	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2209	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 40 	
2210	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
